Instruction at 0x401481 in routine: simulate_floating_point_instructions | movapd xmm2, xmm1 | Category: DATAXFER
Instruction at 0x401485 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401489 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x40148e in routine: simulate_floating_point_instructions | mov edi, 0x4030f8 | Category: DATAXFER
Instruction at 0x401493 in routine: simulate_floating_point_instructions | mov eax, 0x3 | Category: DATAXFER
Instruction at 0x401498 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x40149d in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4014a2 in routine: simulate_floating_point_instructions | divss xmm0, dword ptr [rbp-0x8] | Category: SSE
Instruction at 0x4014a7 in routine: simulate_floating_point_instructions | pxor xmm1, xmm1 | Category: LOGICAL
Instruction at 0x4014ab in routine: simulate_floating_point_instructions | cvtss2sd xmm1, xmm0 | Category: CONVERT
Instruction at 0x4014af in routine: simulate_floating_point_instructions | pxor xmm0, xmm0 | Category: LOGICAL
Instruction at 0x4014b3 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, dword ptr [rbp-0x8] | Category: CONVERT
Instruction at 0x4014b8 in routine: simulate_floating_point_instructions | pxor xmm6, xmm6 | Category: LOGICAL
Instruction at 0x4014bc in routine: simulate_floating_point_instructions | cvtss2sd xmm6, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x4014c1 in routine: simulate_floating_point_instructions | movq rax, xmm6 | Category: DATAXFER
Instruction at 0x4014c6 in routine: simulate_floating_point_instructions | movapd xmm2, xmm1 | Category: DATAXFER
Instruction at 0x4014ca in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4014ce in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4014d3 in routine: simulate_floating_point_instructions | mov edi, 0x403130 | Category: DATAXFER
Instruction at 0x4014d8 in routine: simulate_floating_point_instructions | mov eax, 0x3 | Category: DATAXFER
Instruction at 0x4014dd in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4014e2 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4014e5 in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x4014e9 in routine: simulate_floating_point_instructions | call 0x401160 | Category: CALL
Instruction at 0x4014ee in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x4014f2 in routine: simulate_floating_point_instructions | pxor xmm7, xmm7 | Category: LOGICAL
Instruction at 0x4014f6 in routine: simulate_floating_point_instructions | cvtss2sd xmm7, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x4014fb in routine: simulate_floating_point_instructions | movq rax, xmm7 | Category: DATAXFER
Instruction at 0x401500 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401504 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401509 in routine: simulate_floating_point_instructions | mov edi, 0x403168 | Category: DATAXFER
Instruction at 0x40150e in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x401513 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401518 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x40151d in routine: simulate_floating_point_instructions | comiss xmm0, dword ptr [rbp-0x8] | Category: SSE
Instruction at 0x401521 in routine: simulate_floating_point_instructions | setnbe al | Category: SETCC
Instruction at 0x401524 in routine: simulate_floating_point_instructions | movzx edx, al | Category: DATAXFER
Instruction at 0x401527 in routine: simulate_floating_point_instructions | pxor xmm0, xmm0 | Category: LOGICAL
Instruction at 0x40152b in routine: simulate_floating_point_instructions | cvtss2sd xmm0, dword ptr [rbp-0x8] | Category: CONVERT
Instruction at 0x401530 in routine: simulate_floating_point_instructions | pxor xmm3, xmm3 | Category: LOGICAL
Instruction at 0x401534 in routine: simulate_floating_point_instructions | cvtss2sd xmm3, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x401539 in routine: simulate_floating_point_instructions | movq rax, xmm3 | Category: DATAXFER
Instruction at 0x40153e in routine: simulate_floating_point_instructions | mov esi, edx | Category: DATAXFER
Instruction at 0x401540 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401544 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401549 in routine: simulate_floating_point_instructions | mov edi, 0x4031a0 | Category: DATAXFER
Instruction at 0x40154e in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x401553 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401558 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x40155d in routine: simulate_floating_point_instructions | ucomiss xmm0, dword ptr [rbp-0x8] | Category: SSE
Instruction at 0x401561 in routine: simulate_floating_point_instructions | setnp al | Category: SETCC
Instruction at 0x401564 in routine: simulate_floating_point_instructions | mov edx, 0x0 | Category: DATAXFER
Instruction at 0x401569 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x40156e in routine: simulate_floating_point_instructions | ucomiss xmm0, dword ptr [rbp-0x8] | Category: SSE
Instruction at 0x401572 in routine: simulate_floating_point_instructions | cmovnz eax, edx | Category: CMOV
Instruction at 0x401575 in routine: simulate_floating_point_instructions | movzx edx, al | Category: DATAXFER
Instruction at 0x401578 in routine: simulate_floating_point_instructions | pxor xmm0, xmm0 | Category: LOGICAL
Instruction at 0x40157c in routine: simulate_floating_point_instructions | cvtss2sd xmm0, dword ptr [rbp-0x8] | Category: CONVERT
Instruction at 0x401581 in routine: simulate_floating_point_instructions | pxor xmm4, xmm4 | Category: LOGICAL
Instruction at 0x401585 in routine: simulate_floating_point_instructions | cvtss2sd xmm4, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x40158a in routine: simulate_floating_point_instructions | movq rax, xmm4 | Category: DATAXFER
Instruction at 0x40158f in routine: simulate_floating_point_instructions | mov esi, edx | Category: DATAXFER
Instruction at 0x401591 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401595 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x40159a in routine: simulate_floating_point_instructions | mov edi, 0x4031d8 | Category: DATAXFER
Instruction at 0x40159f in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x4015a4 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4015a9 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4015ae in routine: simulate_floating_point_instructions | cvttss2si edx, xmm0 | Category: CONVERT
Instruction at 0x4015b2 in routine: simulate_floating_point_instructions | pxor xmm5, xmm5 | Category: LOGICAL
Instruction at 0x4015b6 in routine: simulate_floating_point_instructions | cvtss2sd xmm5, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x4015bb in routine: simulate_floating_point_instructions | movq rax, xmm5 | Category: DATAXFER
Instruction at 0x4015c0 in routine: simulate_floating_point_instructions | mov esi, edx | Category: DATAXFER
Instruction at 0x4015c2 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4015c7 in routine: simulate_floating_point_instructions | mov edi, 0x403210 | Category: DATAXFER
Instruction at 0x4015cc in routine: simulate_floating_point_instructions | mov eax, 0x1 | Category: DATAXFER
Instruction at 0x4015d1 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4015d6 in routine: simulate_floating_point_instructions | movsd xmm0, qword ptr [rbp-0x10] | Category: DATAXFER
Instruction at 0x4015db in routine: simulate_floating_point_instructions | cvttsd2si eax, xmm0 | Category: CONVERT
Instruction at 0x4015df in routine: simulate_floating_point_instructions | pxor xmm0, xmm0 | Category: LOGICAL
Instruction at 0x4015e3 in routine: simulate_floating_point_instructions | cvtsi2ss xmm0, eax | Category: CONVERT
Instruction at 0x4015e7 in routine: simulate_floating_point_instructions | pxor xmm6, xmm6 | Category: LOGICAL
Instruction at 0x4015eb in routine: simulate_floating_point_instructions | cvtss2sd xmm6, xmm0 | Category: CONVERT
Instruction at 0x4015ef in routine: simulate_floating_point_instructions | movq rdx, xmm6 | Category: DATAXFER
Instruction at 0x4015f4 in routine: simulate_floating_point_instructions | movsd xmm0, qword ptr [rbp-0x10] | Category: DATAXFER
Instruction at 0x4015f9 in routine: simulate_floating_point_instructions | cvttsd2si eax, xmm0 | Category: CONVERT
Instruction at 0x4015fd in routine: simulate_floating_point_instructions | movq xmm0, rdx | Category: DATAXFER
Instruction at 0x401602 in routine: simulate_floating_point_instructions | mov esi, eax | Category: DATAXFER
Instruction at 0x401604 in routine: simulate_floating_point_instructions | mov edi, 0x403240 | Category: DATAXFER
Instruction at 0x401609 in routine: simulate_floating_point_instructions | mov eax, 0x1 | Category: DATAXFER
Instruction at 0x40160e in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401613 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401618 in routine: simulate_floating_point_instructions | movss xmm1, dword ptr [rip+0x2420] | Category: DATAXFER
Instruction at 0x401620 in routine: simulate_floating_point_instructions | andps xmm0, xmm1 | Category: LOGICAL_FP
Instruction at 0x401623 in routine: simulate_floating_point_instructions | pxor xmm2, xmm2 | Category: LOGICAL
Instruction at 0x401627 in routine: simulate_floating_point_instructions | cvtss2sd xmm2, xmm0 | Category: CONVERT
Instruction at 0x40162b in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401630 in routine: simulate_floating_point_instructions | movss xmm1, dword ptr [rip+0x2418] | Category: DATAXFER
Instruction at 0x401638 in routine: simulate_floating_point_instructions | xorps xmm0, xmm1 | Category: LOGICAL_FP
Instruction at 0x40163b in routine: simulate_floating_point_instructions | pxor xmm7, xmm7 | Category: LOGICAL
Instruction at 0x40163f in routine: simulate_floating_point_instructions | cvtss2sd xmm7, xmm0 | Category: CONVERT
Instruction at 0x401643 in routine: simulate_floating_point_instructions | movq rax, xmm7 | Category: DATAXFER
Instruction at 0x401648 in routine: simulate_floating_point_instructions | movapd xmm1, xmm2 | Category: DATAXFER
Instruction at 0x40164c in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401651 in routine: simulate_floating_point_instructions | mov edi, 0x403270 | Category: DATAXFER
Instruction at 0x401656 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x40165b in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401660 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401665 in routine: simulate_floating_point_instructions | movss xmm1, dword ptr [rip+0x23e3] | Category: DATAXFER
Instruction at 0x40166d in routine: simulate_floating_point_instructions | xorps xmm0, xmm1 | Category: LOGICAL_FP
Instruction at 0x401670 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x401674 in routine: simulate_floating_point_instructions | pxor xmm3, xmm3 | Category: LOGICAL
Instruction at 0x401678 in routine: simulate_floating_point_instructions | cvtss2sd xmm3, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x40167d in routine: simulate_floating_point_instructions | movq rax, xmm3 | Category: DATAXFER
Instruction at 0x401682 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401686 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x40168b in routine: simulate_floating_point_instructions | mov edi, 0x4032a8 | Category: DATAXFER
Instruction at 0x401690 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x401695 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x40169a in routine: simulate_floating_point_instructions | movsd xmm0, qword ptr [rbp-0x18] | Category: DATAXFER
Instruction at 0x40169f in routine: simulate_floating_point_instructions | mov rax, qword ptr [rbp-0x10] | Category: DATAXFER
Instruction at 0x4016a3 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4016a7 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4016ac in routine: simulate_floating_point_instructions | call 0x4010d0 | Category: CALL
Instruction at 0x4016b1 in routine: simulate_floating_point_instructions | movq rdx, xmm0 | Category: DATAXFER
Instruction at 0x4016b6 in routine: simulate_floating_point_instructions | movsd xmm0, qword ptr [rbp-0x18] | Category: DATAXFER
Instruction at 0x4016bb in routine: simulate_floating_point_instructions | mov rax, qword ptr [rbp-0x10] | Category: DATAXFER
Instruction at 0x4016bf in routine: simulate_floating_point_instructions | movq xmm2, rdx | Category: DATAXFER
Instruction at 0x4016c4 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4016c8 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4016cd in routine: simulate_floating_point_instructions | mov edi, 0x4032d8 | Category: DATAXFER
Instruction at 0x4016d2 in routine: simulate_floating_point_instructions | mov eax, 0x3 | Category: DATAXFER
Instruction at 0x4016d7 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4016dc in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4016df in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x4016e3 in routine: simulate_floating_point_instructions | call 0x4010b0 | Category: CALL
Instruction at 0x4016e8 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x4016ec in routine: simulate_floating_point_instructions | pxor xmm4, xmm4 | Category: LOGICAL
Instruction at 0x4016f0 in routine: simulate_floating_point_instructions | cvtss2sd xmm4, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x4016f5 in routine: simulate_floating_point_instructions | movq rax, xmm4 | Category: DATAXFER
Instruction at 0x4016fa in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4016fe in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401703 in routine: simulate_floating_point_instructions | mov edi, 0x403318 | Category: DATAXFER
Instruction at 0x401708 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x40170d in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401712 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401715 in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x401719 in routine: simulate_floating_point_instructions | call 0x401030 | Category: CALL
Instruction at 0x40171e in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x401722 in routine: simulate_floating_point_instructions | pxor xmm5, xmm5 | Category: LOGICAL
Instruction at 0x401726 in routine: simulate_floating_point_instructions | cvtss2sd xmm5, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x40172b in routine: simulate_floating_point_instructions | movq rax, xmm5 | Category: DATAXFER
Instruction at 0x401730 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401734 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401739 in routine: simulate_floating_point_instructions | mov edi, 0x403348 | Category: DATAXFER
Instruction at 0x40173e in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x401743 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401748 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x40174b in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x40174f in routine: simulate_floating_point_instructions | call 0x401120 | Category: CALL
Instruction at 0x401754 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x401758 in routine: simulate_floating_point_instructions | pxor xmm6, xmm6 | Category: LOGICAL
Instruction at 0x40175c in routine: simulate_floating_point_instructions | cvtss2sd xmm6, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x401761 in routine: simulate_floating_point_instructions | movq rax, xmm6 | Category: DATAXFER
Instruction at 0x401766 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x40176a in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x40176f in routine: simulate_floating_point_instructions | mov edi, 0x403378 | Category: DATAXFER
Instruction at 0x401774 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x401779 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x40177e in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401781 in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x401785 in routine: simulate_floating_point_instructions | call 0x401050 | Category: CALL
Instruction at 0x40178a in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x40178e in routine: simulate_floating_point_instructions | pxor xmm7, xmm7 | Category: LOGICAL
Instruction at 0x401792 in routine: simulate_floating_point_instructions | cvtss2sd xmm7, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x401797 in routine: simulate_floating_point_instructions | movq rax, xmm7 | Category: DATAXFER
Instruction at 0x40179c in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4017a0 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4017a5 in routine: simulate_floating_point_instructions | mov edi, 0x4033a8 | Category: DATAXFER
Instruction at 0x4017aa in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x4017af in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4017b4 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4017b7 in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x4017bb in routine: simulate_floating_point_instructions | call 0x4010f0 | Category: CALL
Instruction at 0x4017c0 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x4017c4 in routine: simulate_floating_point_instructions | pxor xmm3, xmm3 | Category: LOGICAL
Instruction at 0x4017c8 in routine: simulate_floating_point_instructions | cvtss2sd xmm3, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x4017cd in routine: simulate_floating_point_instructions | movq rax, xmm3 | Category: DATAXFER
Instruction at 0x4017d2 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x4017d6 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4017db in routine: simulate_floating_point_instructions | mov edi, 0x4033e0 | Category: DATAXFER
Instruction at 0x4017e0 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x4017e5 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4017ea in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x4017ed in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x4017f1 in routine: simulate_floating_point_instructions | call 0x401130 | Category: CALL
Instruction at 0x4017f6 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x4017fa in routine: simulate_floating_point_instructions | pxor xmm4, xmm4 | Category: LOGICAL
Instruction at 0x4017fe in routine: simulate_floating_point_instructions | cvtss2sd xmm4, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x401803 in routine: simulate_floating_point_instructions | movq rax, xmm4 | Category: DATAXFER
Instruction at 0x401808 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x40180c in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401811 in routine: simulate_floating_point_instructions | mov edi, 0x403418 | Category: DATAXFER
Instruction at 0x401816 in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x40181b in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401820 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x8] | Category: DATAXFER
Instruction at 0x401825 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x4] | Category: DATAXFER
Instruction at 0x401828 in routine: simulate_floating_point_instructions | movaps xmm1, xmm0 | Category: DATAXFER
Instruction at 0x40182b in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x40182f in routine: simulate_floating_point_instructions | call 0x401190 | Category: CALL
Instruction at 0x401834 in routine: simulate_floating_point_instructions | pxor xmm1, xmm1 | Category: LOGICAL
Instruction at 0x401838 in routine: simulate_floating_point_instructions | cvtss2sd xmm1, xmm0 | Category: CONVERT
Instruction at 0x40183c in routine: simulate_floating_point_instructions | pxor xmm0, xmm0 | Category: LOGICAL
Instruction at 0x401840 in routine: simulate_floating_point_instructions | cvtss2sd xmm0, dword ptr [rbp-0x8] | Category: CONVERT
Instruction at 0x401845 in routine: simulate_floating_point_instructions | pxor xmm5, xmm5 | Category: LOGICAL
Instruction at 0x401849 in routine: simulate_floating_point_instructions | cvtss2sd xmm5, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x40184e in routine: simulate_floating_point_instructions | movq rax, xmm5 | Category: DATAXFER
Instruction at 0x401853 in routine: simulate_floating_point_instructions | movapd xmm2, xmm1 | Category: DATAXFER
Instruction at 0x401857 in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x40185b in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401860 in routine: simulate_floating_point_instructions | mov edi, 0x403458 | Category: DATAXFER
Instruction at 0x401865 in routine: simulate_floating_point_instructions | mov eax, 0x3 | Category: DATAXFER
Instruction at 0x40186a in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x40186f in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rip+0x21e9] | Category: DATAXFER
Instruction at 0x401877 in routine: simulate_floating_point_instructions | divss xmm0, dword ptr [rbp-0x4] | Category: SSE
Instruction at 0x40187c in routine: simulate_floating_point_instructions | cvtss2sd xmm0, xmm0 | Category: CONVERT
Instruction at 0x401880 in routine: simulate_floating_point_instructions | pxor xmm6, xmm6 | Category: LOGICAL
Instruction at 0x401884 in routine: simulate_floating_point_instructions | cvtss2sd xmm6, dword ptr [rbp-0x4] | Category: CONVERT
Instruction at 0x401889 in routine: simulate_floating_point_instructions | movq rax, xmm6 | Category: DATAXFER
Instruction at 0x40188e in routine: simulate_floating_point_instructions | movapd xmm1, xmm0 | Category: DATAXFER
Instruction at 0x401892 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x401897 in routine: simulate_floating_point_instructions | mov edi, 0x403490 | Category: DATAXFER
Instruction at 0x40189c in routine: simulate_floating_point_instructions | mov eax, 0x2 | Category: DATAXFER
Instruction at 0x4018a1 in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x4018a6 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rip+0x21b8] | Category: DATAXFER
Instruction at 0x4018ac in routine: simulate_floating_point_instructions | movd xmm0, eax | Category: DATAXFER
Instruction at 0x4018b0 in routine: simulate_floating_point_instructions | call 0x401160 | Category: CALL
Instruction at 0x4018b5 in routine: simulate_floating_point_instructions | movd eax, xmm0 | Category: DATAXFER
Instruction at 0x4018b9 in routine: simulate_floating_point_instructions | mov dword ptr [rbp-0x1c], eax | Category: DATAXFER
Instruction at 0x4018bc in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rip+0x219c] | Category: DATAXFER
Instruction at 0x4018c4 in routine: simulate_floating_point_instructions | pxor xmm1, xmm1 | Category: LOGICAL
Instruction at 0x4018c8 in routine: simulate_floating_point_instructions | divss xmm0, xmm1 | Category: SSE
Instruction at 0x4018cc in routine: simulate_floating_point_instructions | movss dword ptr [rbp-0x20], xmm0 | Category: DATAXFER
Instruction at 0x4018d1 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x1c] | Category: DATAXFER
Instruction at 0x4018d6 in routine: simulate_floating_point_instructions | ucomiss xmm0, dword ptr [rbp-0x1c] | Category: SSE
Instruction at 0x4018da in routine: simulate_floating_point_instructions | setp al | Category: SETCC
Instruction at 0x4018dd in routine: simulate_floating_point_instructions | movzx edx, al | Category: DATAXFER
Instruction at 0x4018e0 in routine: simulate_floating_point_instructions | pxor xmm7, xmm7 | Category: LOGICAL
Instruction at 0x4018e4 in routine: simulate_floating_point_instructions | cvtss2sd xmm7, dword ptr [rbp-0x1c] | Category: CONVERT
Instruction at 0x4018e9 in routine: simulate_floating_point_instructions | movq rax, xmm7 | Category: DATAXFER
Instruction at 0x4018ee in routine: simulate_floating_point_instructions | mov esi, edx | Category: DATAXFER
Instruction at 0x4018f0 in routine: simulate_floating_point_instructions | movq xmm0, rax | Category: DATAXFER
Instruction at 0x4018f5 in routine: simulate_floating_point_instructions | mov edi, 0x4034c8 | Category: DATAXFER
Instruction at 0x4018fa in routine: simulate_floating_point_instructions | mov eax, 0x1 | Category: DATAXFER
Instruction at 0x4018ff in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401904 in routine: simulate_floating_point_instructions | movss xmm0, dword ptr [rbp-0x20] | Category: DATAXFER
Instruction at 0x401909 in routine: simulate_floating_point_instructions | movss xmm1, dword ptr [rip+0x212f] | Category: DATAXFER
Instruction at 0x401911 in routine: simulate_floating_point_instructions | andps xmm0, xmm1 | Category: LOGICAL_FP
Instruction at 0x401914 in routine: simulate_floating_point_instructions | ucomiss xmm0, dword ptr [rip+0x214d] | Category: SSE
Instruction at 0x40191b in routine: simulate_floating_point_instructions | jnbe 0x401924 | Category: COND_BR
Instruction at 0x40191d in routine: simulate_floating_point_instructions | mov eax, 0x0 | Category: DATAXFER
Instruction at 0x401922 in routine: simulate_floating_point_instructions | jmp 0x40193c | Category: UNCOND_BR
Instruction at 0x401924 in routine: simulate_floating_point_instructions | mov eax, dword ptr [rbp-0x20] | Category: DATAXFER
Instruction at 0x401927 in routine: simulate_floating_point_instructions | and eax, 0x80000000 | Category: LOGICAL
Instruction at 0x40192c in routine: simulate_floating_point_instructions | test eax, eax | Category: LOGICAL
